Fecha,Hora,Tipo Dia,Energia BSAS,Clima BSAS,Energia GBA,Clima GBA,Año,Mes,,,
8/1/2020 21:00,21,4,2049.924,29.8,7266.283,29.8,2020,1,,,
8/1/2020 22:00,22,4,2101.988,29.1,7544.097,29.1,2020,1,,,
8/1/2020 23:00,23,4,2024.243,28.7,7342.95,28.7,2020,1,,,
9/1/2020 00:00,0,5,1898.568,28.4,7008.355,28.4,2020,1,,,
9/1/2020 01:00,1,5,1759.741,27.7,6536.315,27.7,2020,1,,,
9/1/2020 02:00,2,5,1688.199,27.2,6084.276,27.2,2020,1,,,
9/1/2020 03:00,3,5,1651.915,26.9,5755.224,26.9,2020,1,,,
9/1/2020 04:00,4,5,1588.961,25.5,5538.746,25.5,2020,1,,,
9/1/2020 05:00,5,5,1544.193,25.2,5337.25,25.2,2020,1,,,
9/1/2020 06:00,6,5,1469.392,24.3,5187.816,24.3,2020,1,,,
9/1/2020 07:00,7,5,1463.67,24.1,5059.812,24.1,2020,1,,,
9/1/2020 08:00,8,5,1531.972,24.5,5362.523,24.5,2020,1,,,
9/1/2020 09:00,9,5,1618.278,24.8,5746.632,24.8,2020,1,,,
9/1/2020 10:00,10,5,1695.942,26.2,6164.531,26.2,2020,1,,,
9/1/2020 11:00,11,5,1798.243,27,6436.298,27,2020,1,,,
9/1/2020 12:00,12,5,1850.879,27.8,6638.898,27.8,2020,1,,,
9/1/2020 13:00,13,5,1874.527,27.8,6825.339,27.8,2020,1,,,
9/1/2020 14:00,14,5,1893.345,29.2,7011.498,29.2,2020,1,,,
9/1/2020 15:00,15,5,1908.41,30.9,7277.239,30.9,2020,1,,,
9/1/2020 16:00,16,5,1904.16,30.8,7374.324,30.8,2020,1,,,
9/1/2020 17:00,17,5,1907.958,31.2,7399.382,31.2,2020,1,,,
9/1/2020 18:00,18,5,1901.664,30.2,7247.861,30.2,2020,1,,,
9/1/2020 19:00,19,5,1877.648,29.4,6955.487,29.4,2020,1,,,
9/1/2020 20:00,20,5,1869.592,27.6,6730.528,27.6,2020,1,,,
9/1/2020 21:00,21,5,1992.428,26.2,7080.138,26.2,2020,1,,,
9/1/2020 22:00,22,5,2058.543,25.2,7365.715,25.2,2020,1,,,
9/1/2020 23:00,23,5,1973.291,24.8,7132.668,24.8,2020,1,,,
10/1/2020 00:00,0,6,1867.014,24.5,6683.021,24.5,2020,1,,,
10/1/2020 01:00,1,6,1744.003,24.3,6145.931,24.3,2020,1,,,
10/1/2020 02:00,2,6,1664.936,24.1,5691.245,24.1,2020,1,,,
10/1/2020 03:00,3,6,1619.324,24,5365.204,24,2020,1,,,
10/1/2020 04:00,4,6,1570.181,23.7,5154.391,23.7,2020,1,,,
10/1/2020 05:00,5,6,1562.545,23.2,5018.83,23.2,2020,1,,,
10/1/2020 06:00,6,6,1530.55,22,4920.348,22,2020,1,,,
10/1/2020 07:00,7,6,1477.929,23.3,4896.331,23.3,2020,1,,,
10/1/2020 08:00,8,6,1576.191,24.4,5374.316,24.4,2020,1,,,
10/1/2020 09:00,9,6,1639.162,25.2,5847.306,25.2,2020,1,,,
10/1/2020 10:00,10,6,1749.331,26,6250.175,26,2020,1,,,
10/1/2020 11:00,11,6,1808.043,27.1,6527.71,27.1,2020,1,,,
10/1/2020 12:00,12,6,1881.933,29.8,6857.387,29.8,2020,1,,,
10/1/2020 13:00,13,6,1939.397,31.3,7197.099,31.3,2020,1,,,
10/1/2020 14:00,14,6,1967.402,32.3,7473.113,32.3,2020,1,,,
10/1/2020 15:00,15,6,1962.676,31.9,7606.512,31.9,2020,1,,,
10/1/2020 16:00,16,6,1966.249,31.1,7586.755,31.1,2020,1,,,
10/1/2020 17:00,17,6,1939.908,31.3,7498.267,31.3,2020,1,,,
10/1/2020 18:00,18,6,1945.63,31.5,7283.826,31.5,2020,1,,,
10/1/2020 19:00,19,6,1929.879,29.7,7008.332,29.7,2020,1,,,
10/1/2020 20:00,20,6,1929.37,28.2,6787.587,28.2,2020,1,,,
10/1/2020 21:00,21,6,2035.72,26.8,7071.976,26.8,2020,1,,,
10/1/2020 22:00,22,6,2084.977,26.2,7266.934,26.2,2020,1,,,
10/1/2020 23:00,23,6,1985.657,24.9,6989.097,24.9,2020,1,,,
11/1/2020 00:00,0,7,1874.5,24.5,6574.557,24.5,2020,1,,,
11/1/2020 01:00,1,7,1764.892,22.7,6126.277,22.7,2020,1,,,
11/1/2020 02:00,2,7,1634.439,21.8,5667.604,21.8,2020,1,,,
11/1/2020 03:00,3,7,1553.112,22,5303.234,22,2020,1,,,
11/1/2020 04:00,4,7,1503.266,20.8,5018.21,20.8,2020,1,,,
11/1/2020 05:00,5,7,1484.146,20.3,4827.202,20.3,2020,1,,,
11/1/2020 06:00,6,7,1440.023,20.2,4635.114,20.2,2020,1,,,
11/1/2020 07:00,7,7,1368.031,20.3,4333.064,20.3,2020,1,,,
11/1/2020 08:00,8,7,1432.364,24,4526.035,24,2020,1,,,
11/1/2020 09:00,9,7,1523.38,26.1,4873.644,26.1,2020,1,,,
11/1/2020 10:00,10,7,1620.373,27.6,5378.703,27.6,2020,1,,,
11/1/2020 11:00,11,7,1688.582,28.3,5727.767,28.3,2020,1,,,
11/1/2020 12:00,12,7,1746.23,29.5,6003.418,29.5,2020,1,,,
11/1/2020 13:00,13,7,1791.794,29.6,6282.307,29.6,2020,1,,,
11/1/2020 14:00,14,7,1839.379,30.7,6514.463,30.7,2020,1,,,
11/1/2020 15:00,15,7,1840.015,31.4,6673.331,31.4,2020,1,,,
11/1/2020 16:00,16,7,1829.528,31.7,6744.768,31.7,2020,1,,,
11/1/2020 17:00,17,7,1826.214,31.7,6750.317,31.7,2020,1,,,
11/1/2020 18:00,18,7,1807.008,30.8,6716.934,30.8,2020,1,,,
11/1/2020 19:00,19,7,1816.143,30.1,6552.766,30.1,2020,1,,,
11/1/2020 20:00,20,7,1824.526,29.1,6432.986,29.1,2020,1,,,
11/1/2020 21:00,21,7,1949.409,28.2,6804.146,28.2,2020,1,,,
11/1/2020 22:00,22,7,1984.453,26.9,7048.598,26.9,2020,1,,,
11/1/2020 23:00,23,7,1891.839,25.7,6886.444,25.7,2020,1,,,
12/1/2020 00:00,0,1,1811.915,25.9,6655.84,25.9,2020,1,,,
12/1/2020 01:00,1,1,1705.577,27.4,6412.249,27.4,2020,1,,,
12/1/2020 02:00,2,1,1598.203,25.4,6087.15,25.4,2020,1,,,
12/1/2020 03:00,3,1,1519.55,25.2,5723.892,25.2,2020,1,,,
12/1/2020 04:00,4,1,1474.879,22.7,5311.448,22.7,2020,1,,,
12/1/2020 05:00,5,1,1439.411,22.2,5008.386,22.2,2020,1,,,
12/1/2020 06:00,6,1,1365.075,21.9,4783.564,21.9,2020,1,,,
12/1/2020 07:00,7,1,1256.801,23,4433.208,23,2020,1,,,
12/1/2020 08:00,8,1,1280.963,24.9,4422.299,24.9,2020,1,,,
12/1/2020 09:00,9,1,1329.455,26.2,4669.368,26.2,2020,1,,,
12/1/2020 10:00,10,1,1407.197,27.1,4943.311,27.1,2020,1,,,
12/1/2020 11:00,11,1,1482.169,27.5,5214.255,27.5,2020,1,,,
12/1/2020 12:00,12,1,1548.906,28.8,5506.255,28.8,2020,1,,,
12/1/2020 13:00,13,1,1600.058,28.9,5785.78,28.9,2020,1,,,
12/1/2020 14:00,14,1,1612.121,29.7,5987.272,29.7,2020,1,,,
12/1/2020 15:00,15,1,1622.832,30.2,6088.269,30.2,2020,1,,,
12/1/2020 16:00,16,1,1621.625,30.2,6120.47,30.2,2020,1,,,
12/1/2020 17:00,17,1,1617.35,28.6,5990.273,28.6,2020,1,,,
12/1/2020 18:00,18,1,1615.1,26.4,5747.147,26.4,2020,1,,,
12/1/2020 19:00,19,1,1605.682,25.3,5437.516,25.3,2020,1,,,
12/1/2020 20:00,20,1,1616.365,24.3,5239.501,24.3,2020,1,,,
12/1/2020 21:00,21,1,1729.756,24.1,5607.187,24.1,2020,1,,,
12/1/2020 22:00,22,1,1781.343,23.6,5796.073,23.6,2020,1,,,
12/1/2020 23:00,23,1,1726.419,23.4,5681.32,23.4,2020,1,,,
13/1/2020 00:00,0,2,1666.888,23.2,5425.883,23.2,2020,1,,,
13/1/2020 01:00,1,2,1596.318,23,5134.318,23,2020,1,,,
13/1/2020 02:00,2,2,1504.101,22.9,4842.21,22.9,2020,1,,,
13/1/2020 03:00,3,2,1467.886,22.7,4621.745,22.7,2020,1,,,
13/1/2020 04:00,4,2,1419.745,22.2,4473.109,22.2,2020,1,,,
13/1/2020 05:00,5,2,1388.996,22,4399.547,22,2020,1,,,
13/1/2020 06:00,6,2,1367.681,21.2,4440.054,21.2,2020,1,,,
13/1/2020 07:00,7,2,1342.416,21.3,4401.369,21.3,2020,1,,,
13/1/2020 08:00,8,2,1423.55,22.8,4884.925,22.8,2020,1,,,
13/1/2020 09:00,9,2,1544.04,23.7,5333.216,23.7,2020,1,,,
13/1/2020 10:00,10,2,1659.36,24.3,5759.147,24.3,2020,1,,,
13/1/2020 11:00,11,2,1718.354,25.5,6024.9,25.5,2020,1,,,
13/1/2020 12:00,12,2,1754.713,27.1,6229.898,27.1,2020,1,,,
13/1/2020 13:00,13,2,1782.118,28,6445.621,28,2020,1,,,
13/1/2020 14:00,14,2,1826.966,28.9,6711.513,28.9,2020,1,,,
13/1/2020 15:00,15,2,1831.95,29.1,6882.001,29.1,2020,1,,,
13/1/2020 16:00,16,2,1839.263,28.6,7034.79,28.6,2020,1,,,
13/1/2020 17:00,17,2,1851.84,28.6,6995.625,28.6,2020,1,,,
13/1/2020 18:00,18,2,1853.385,27.7,6802.354,27.7,2020,1,,,
13/1/2020 19:00,19,2,1842.423,25.8,6519.784,25.8,2020,1,,,
13/1/2020 20:00,20,2,1857.995,25.2,6360.856,25.2,2020,1,,,
13/1/2020 21:00,21,2,1977.297,24.8,6743.857,24.8,2020,1,,,
13/1/2020 22:00,22,2,2031.421,24.9,7010.107,24.9,2020,1,,,
13/1/2020 23:00,23,2,1944.78,25,6833.67,25,2020,1,,,
14/1/2020 00:00,0,3,1863.314,25.6,6532.54,25.6,2020,1,,,
14/1/2020 01:00,1,3,1750.385,25.7,6126.924,25.7,2020,1,,,
14/1/2020 02:00,2,3,1659.276,25.7,5698.052,25.7,2020,1,,,
14/1/2020 03:00,3,3,1588.736,25,5355.179,25,2020,1,,,
14/1/2020 04:00,4,3,1556.867,24.5,5153.975,24.5,2020,1,,,
14/1/2020 05:00,5,3,1540.92,24.1,5045.491,24.1,2020,1,,,
14/1/2020 06:00,6,3,1521.07,23.6,4999.51,23.6,2020,1,,,
14/1/2020 07:00,7,3,1467.044,23.4,4981.625,23.4,2020,1,,,
14/1/2020 08:00,8,3,1521.486,23.8,5359.243,23.8,2020,1,,,
14/1/2020 09:00,9,3,1613.387,24.2,5813.712,24.2,2020,1,,,
14/1/2020 10:00,10,3,1690.41,24.6,6142.72,24.6,2020,1,,,
14/1/2020 11:00,11,3,1708.01,21.8,6174.296,21.8,2020,1,,,
14/1/2020 12:00,12,3,1755.423,21.8,6127.664,21.8,2020,1,,,
14/1/2020 13:00,13,3,1786.478,22.2,6135.883,22.2,2020,1,,,
14/1/2020 14:00,14,3,1837.115,24.4,6145.127,24.4,2020,1,,,
14/1/2020 15:00,15,3,1882.379,26.3,6367.722,26.3,2020,1,,,
14/1/2020 16:00,16,3,1919.684,27.8,6671.823,27.8,2020,1,,,
14/1/2020 17:00,17,3,1954.583,29.2,6922.971,29.2,2020,1,,,
14/1/2020 18:00,18,3,1982.053,29.4,7027.681,29.4,2020,1,,,
14/1/2020 19:00,19,3,1957.079,29.1,6985.532,29.1,2020,1,,,
14/1/2020 20:00,20,3,1975.646,28.5,6996.495,28.5,2020,1,,,
14/1/2020 21:00,21,3,2096.451,27.6,7465.716,27.6,2020,1,,,
14/1/2020 22:00,22,3,2219.48,26.5,7834.843,26.5,2020,1,,,
14/1/2020 23:00,23,3,2145.996,26,7574.561,26,2020,1,,,
15/1/2020 00:00,0,4,2028.261,25.9,7107.41,25.9,2020,1,,,
15/1/2020 01:00,1,4,1915.626,25.9,6534.035,25.9,2020,1,,,
15/1/2020 02:00,2,4,1792.167,25.7,6060.129,25.7,2020,1,,,
15/1/2020 03:00,3,4,1714.633,26.3,5766.392,26.3,2020,1,,,
15/1/2020 04:00,4,4,1676.762,26.8,5588.425,26.8,2020,1,,,
15/1/2020 05:00,5,4,1622.2,26.8,5409.745,26.8,2020,1,,,
15/1/2020 06:00,6,4,1536.278,22.2,5133.404,22.2,2020,1,,,
15/1/2020 07:00,7,4,1504.716,21.7,5106.325,21.7,2020,1,,,
15/1/2020 08:00,8,4,1552.8,21.4,5267.666,21.4,2020,1,,,
15/1/2020 09:00,9,4,1618.578,21.9,5561.337,21.9,2020,1,,,
15/1/2020 10:00,10,4,1661.646,22.7,5922.99,22.7,2020,1,,,
15/1/2020 11:00,11,4,1720.725,23,6123.332,23,2020,1,,,
15/1/2020 12:00,12,4,1762.545,23,6272.346,23,2020,1,,,
15/1/2020 13:00,13,4,1790.448,23.6,6376.964,23.6,2020,1,,,
15/1/2020 14:00,14,4,1799.03,26.5,6647.204,26.5,2020,1,,,
15/1/2020 15:00,15,4,1793.481,27.4,6712.731,27.4,2020,1,,,
15/1/2020 16:00,16,4,1794.239,27.3,6787.08,27.3,2020,1,,,
15/1/2020 17:00,17,4,1792.193,27.3,6666.081,27.3,2020,1,,,
15/1/2020 18:00,18,4,1784.25,26.6,6448.961,26.6,2020,1,,,
15/1/2020 19:00,19,4,1735.926,26,6163.962,26,2020,1,,,
15/1/2020 20:00,20,4,1729.47,24.9,5981.926,24.9,2020,1,,,
15/1/2020 21:00,21,4,1828.013,24,6219.059,24,2020,1,,,
15/1/2020 22:00,22,4,1902.135,22.8,6279.569,22.8,2020,1,,,
15/1/2020 23:00,23,4,1813.38,21.1,5798.463,21.1,2020,1,,,
16/1/2020 00:00,0,5,1723.221,19.9,5213.388,19.9,2020,1,,,
16/1/2020 01:00,1,5,1636.424,18.2,4697.166,18.2,2020,1,,,
16/1/2020 02:00,2,5,1544.838,17.1,4326.812,17.1,2020,1,,,
16/1/2020 03:00,3,5,1495.012,16.2,4102.805,16.2,2020,1,,,
16/1/2020 04:00,4,5,1475.074,15.6,3979.521,15.6,2020,1,,,
16/1/2020 05:00,5,5,1462.443,15.2,3965.125,15.2,2020,1,,,
16/1/2020 06:00,6,5,1431.937,14.7,3984.693,14.7,2020,1,,,
16/1/2020 07:00,7,5,1383.027,14.1,4003.956,14.1,2020,1,,,
16/1/2020 08:00,8,5,1447.476,17.5,4350.551,17.5,2020,1,,,
16/1/2020 09:00,9,5,1539.958,19.3,4717.816,19.3,2020,1,,,
16/1/2020 10:00,10,5,1612.519,20.9,5014.146,20.9,2020,1,,,
16/1/2020 11:00,11,5,1654.624,22.4,5214.664,22.4,2020,1,,,
16/1/2020 12:00,12,5,1681.096,22.7,5389.682,22.7,2020,1,,,
16/1/2020 13:00,13,5,1701.393,23.2,5475.313,23.2,2020,1,,,
16/1/2020 14:00,14,5,1710.829,23.3,5552.259,23.3,2020,1,,,
16/1/2020 15:00,15,5,1699.063,24.6,5582.875,24.6,2020,1,,,
16/1/2020 16:00,16,5,1695.87,25.8,5548.097,25.8,2020,1,,,
16/1/2020 17:00,17,5,1712.315,26.1,5573.142,26.1,2020,1,,,
16/1/2020 18:00,18,5,1728.042,25.7,5484.126,25.7,2020,1,,,
16/1/2020 19:00,19,5,1712.214,24.1,5352.077,24.1,2020,1,,,
16/1/2020 20:00,20,5,1728.411,22.8,5302.953,22.8,2020,1,,,
16/1/2020 21:00,21,5,1849.257,21.5,5689.74,21.5,2020,1,,,
16/1/2020 22:00,22,5,1911.442,20.8,5781.095,20.8,2020,1,,,
16/1/2020 23:00,23,5,1826.147,19.4,5470.303,19.4,2020,1,,,
17/1/2020 00:00,0,6,1728.767,18.1,5056.422,18.1,2020,1,,,
17/1/2020 01:00,1,6,1630.897,17.5,4635.672,17.5,2020,1,,,
17/1/2020 02:00,2,6,1526.832,18.6,4282.418,18.6,2020,1,,,
17/1/2020 03:00,3,6,1471.246,18.8,4062.745,18.8,2020,1,,,
17/1/2020 04:00,4,6,1438.626,17.5,3983.288,17.5,2020,1,,,
17/1/2020 05:00,5,6,1427.484,17.6,3921.396,17.6,2020,1,,,
17/1/2020 06:00,6,6,1409.408,17.2,3976.786,17.2,2020,1,,,
17/1/2020 07:00,7,6,1358.543,19.7,4019.556,19.7,2020,1,,,
17/1/2020 08:00,8,6,1441.015,20.9,4401.331,20.9,2020,1,,,
17/1/2020 09:00,9,6,1543.866,21.8,4891.447,21.8,2020,1,,,
17/1/2020 10:00,10,6,1619.899,22.3,5253.881,22.3,2020,1,,,
17/1/2020 11:00,11,6,1679.609,22.5,5496.96,22.5,2020,1,,,
17/1/2020 12:00,12,6,1740.377,23.5,5657.676,23.5,2020,1,,,
17/1/2020 13:00,13,6,1761.568,23.9,5790.031,23.9,2020,1,,,
17/1/2020 14:00,14,6,1776.579,24.7,5880.105,24.7,2020,1,,,
17/1/2020 15:00,15,6,1769.638,25.6,5921.786,25.6,2020,1,,,
17/1/2020 16:00,16,6,1784.208,26.2,5945.9,26.2,2020,1,,,
17/1/2020 17:00,17,6,1778.115,26.3,5910.678,26.3,2020,1,,,
17/1/2020 18:00,18,6,1789.422,25.9,5797.479,25.9,2020,1,,,
17/1/2020 19:00,19,6,1802.365,25.1,5610.252,25.1,2020,1,,,
17/1/2020 20:00,20,6,1815.772,23.9,5512.181,23.9,2020,1,,,
17/1/2020 21:00,21,6,1922.909,23.1,5825.305,23.1,2020,1,,,
17/1/2020 22:00,22,6,1969.482,22.5,5902.711,22.5,2020,1,,,
17/1/2020 23:00,23,6,1872.601,22.9,5599.619,22.9,2020,1,,,
18/1/2020 00:00,0,7,1785.973,22.5,5221.007,22.5,2020,1,,,
18/1/2020 01:00,1,7,1692.71,22.1,4850.747,22.1,2020,1,,,
18/1/2020 02:00,2,7,1596.784,21.6,4562.659,21.6,2020,1,,,
18/1/2020 03:00,3,7,1526.283,22,4367.738,22,2020,1,,,
18/1/2020 04:00,4,7,1475.435,21.9,4233.914,21.9,2020,1,,,
18/1/2020 05:00,5,7,1459.868,21.9,4158.886,21.9,2020,1,,,
18/1/2020 06:00,6,7,1427.981,21.9,4101.599,21.9,2020,1,,,
18/1/2020 07:00,7,7,1344.76,22.2,3886.492,22.2,2020,1,,,
18/1/2020 08:00,8,7,1377.78,22.7,3963.807,22.7,2020,1,,,
18/1/2020 09:00,9,7,1486.71,23.7,4278.953,23.7,2020,1,,,
18/1/2020 10:00,10,7,1573.907,25.1,4643.33,25.1,2020,1,,,
18/1/2020 11:00,11,7,1618.473,25.1,4899.905,25.1,2020,1,,,
18/1/2020 12:00,12,7,1675.435,27.8,5101.606,27.8,2020,1,,,
18/1/2020 13:00,13,7,1727.779,28.8,5298.967,28.8,2020,1,,,
18/1/2020 14:00,14,7,1742.48,28.8,5452.489,28.8,2020,1,,,
18/1/2020 15:00,15,7,1736.873,29,5556.711,29,2020,1,,,
18/1/2020 16:00,16,7,1745.131,29.3,5643.507,29.3,2020,1,,,
18/1/2020 17:00,17,7,1768.443,29.2,5716.179,29.2,2020,1,,,
18/1/2020 18:00,18,7,1782.073,29,5799.332,29,2020,1,,,
18/1/2020 19:00,19,7,1785.381,28.5,5655.891,28.5,2020,1,,,
18/1/2020 20:00,20,7,1792.355,27.9,5604.277,27.9,2020,1,,,
18/1/2020 21:00,21,7,1932.826,26.3,5982.327,26.3,2020,1,,,
18/1/2020 22:00,22,7,1964.441,25.7,6168.948,25.7,2020,1,,,
18/1/2020 23:00,23,7,1878.206,25.5,5971.956,25.5,2020,1,,,
19/1/2020 00:00,0,1,1794.578,25.4,5715.405,25.4,2020,1,,,
19/1/2020 01:00,1,1,1688.337,25.2,5455.206,25.2,2020,1,,,
19/1/2020 02:00,2,1,1596.135,25,5204.721,25,2020,1,,,
19/1/2020 03:00,3,1,1523.884,24.9,4984.288,24.9,2020,1,,,
19/1/2020 04:00,4,1,1489.558,24,4754.932,24,2020,1,,,
19/1/2020 05:00,5,1,1452.844,23.7,4597.739,23.7,2020,1,,,
19/1/2020 06:00,6,1,1407.753,24.4,4461.839,24.4,2020,1,,,
19/1/2020 07:00,7,1,1297.876,24.5,4166.428,24.5,2020,1,,,
19/1/2020 08:00,8,1,1279.34,25.9,4184.634,25.9,2020,1,,,
19/1/2020 09:00,9,1,1350.748,26.8,4395.002,26.8,2020,1,,,
19/1/2020 10:00,10,1,1431.861,28,4671.795,28,2020,1,,,
19/1/2020 11:00,11,1,1546.441,28.7,4977.453,28.7,2020,1,,,
19/1/2020 12:00,12,1,1650.346,29.7,5346.245,29.7,2020,1,,,
19/1/2020 13:00,13,1,1745.584,30.3,5761.975,30.3,2020,1,,,
19/1/2020 14:00,14,1,1806.709,31.2,6080.421,31.2,2020,1,,,
19/1/2020 15:00,15,1,1807.458,31.8,6272.473,31.8,2020,1,,,
19/1/2020 16:00,16,1,1809.709,32.4,6417.531,32.4,2020,1,,,
19/1/2020 17:00,17,1,1811.206,32.8,6472.985,32.8,2020,1,,,
19/1/2020 18:00,18,1,1808.629,32.3,6471.02,32.3,2020,1,,,
19/1/2020 19:00,19,1,1803.885,30.8,6419.295,30.8,2020,1,,,
19/1/2020 20:00,20,1,1853.31,29.6,6422.605,29.6,2020,1,,,
19/1/2020 21:00,21,1,2002.894,28.6,6922.661,28.6,2020,1,,,
19/1/2020 22:00,22,1,2121.222,28,7407.817,28,2020,1,,,
19/1/2020 23:00,23,1,2100.794,27.7,7423.23,27.7,2020,1,,,
20/1/2020 00:00,0,2,2014.189,27.4,7156.804,27.4,2020,1,,,
20/1/2020 01:00,1,2,1922.104,26.7,6763.127,26.7,2020,1,,,
20/1/2020 02:00,2,2,1821.845,25.8,6339.71,25.8,2020,1,,,
20/1/2020 03:00,3,2,1740.189,25.5,6017.713,25.5,2020,1,,,
20/1/2020 04:00,4,2,1693.367,25.2,5806.281,25.2,2020,1,,,
20/1/2020 05:00,5,2,1672.295,24.9,5706.462,24.9,2020,1,,,
20/1/2020 06:00,6,2,1649.891,24.7,5664.132,24.7,2020,1,,,
20/1/2020 07:00,7,2,1612.475,25.3,5697.556,25.3,2020,1,,,
20/1/2020 08:00,8,2,1701.564,28.4,6186.5,28.4,2020,1,,,
20/1/2020 09:00,9,2,1868.271,30,6829.059,30,2020,1,,,
20/1/2020 10:00,10,2,2033.852,32.2,7404.837,32.2,2020,1,,,
20/1/2020 11:00,11,2,2150.367,33.1,7942.954,33.1,2020,1,,,
20/1/2020 12:00,12,2,2249.883,32.6,8368.752,32.6,2020,1,,,
20/1/2020 13:00,13,2,2348.928,34.4,8702.115,34.4,2020,1,,,
20/1/2020 14:00,14,2,2093.760636,34.2,7422.516818,34.2,2020,1,,,
20/1/2020 15:00,15,2,1999.759364,34,6505.242818,34,2020,1,,,
20/1/2020 16:00,16,2,2320.036,33,8674.645909,33,2020,1,,,
20/1/2020 17:00,17,2,2256.494,33.5,8847.724,33.5,2020,1,,,
20/1/2020 18:00,18,2,2163.133,30.8,8460.098,30.8,2020,1,,,
20/1/2020 19:00,19,2,2083.712,30.7,8017.4,30.7,2020,1,,,
20/1/2020 20:00,20,2,2081.349,29.3,7852.192,29.3,2020,1,,,
20/1/2020 21:00,21,2,2186.396,28.9,8382.32,28.9,2020,1,,,
20/1/2020 22:00,22,2,2218.1,28.2,8678.625,28.2,2020,1,,,
20/1/2020 23:00,23,2,2107.788,27.7,8493.675,27.7,2020,1,,,
21/1/2020 00:00,0,3,2001.238,27.3,8209.348,27.3,2020,1,,,
21/1/2020 01:00,1,3,1882.141,27.2,7569.458,27.2,2020,1,,,
21/1/2020 02:00,2,3,1789.332,27.7,7056.458,27.7,2020,1,,,
21/1/2020 03:00,3,3,1732.851,27,6687.72,27,2020,1,,,
21/1/2020 04:00,4,3,1699.787,26.5,6438.511,26.5,2020,1,,,
21/1/2020 05:00,5,3,1676.981,26.1,6283.654,26.1,2020,1,,,
21/1/2020 06:00,6,3,1656.722,26.2,6207.728,26.2,2020,1,,,
21/1/2020 07:00,7,3,1598.704,25.6,6175.854,25.6,2020,1,,,
21/1/2020 08:00,8,3,1647.419,24.8,6335.134,24.8,2020,1,,,
21/1/2020 09:00,9,3,1737.742,22.5,6440.859,22.5,2020,1,,,
21/1/2020 10:00,10,3,1835.624,23.4,6625.159,23.4,2020,1,,,
21/1/2020 11:00,11,3,1905.493,25.2,6792.809,25.2,2020,1,,,
21/1/2020 12:00,12,3,1944.128,25.2,7008.011,25.2,2020,1,,,
21/1/2020 13:00,13,3,1981.26,26.1,7065.033,26.1,2020,1,,,
21/1/2020 14:00,14,3,1985.934,26.2,7143.685,26.2,2020,1,,,
21/1/2020 15:00,15,3,1981.524,27,7175.327,27,2020,1,,,
21/1/2020 16:00,16,3,1959.61,28,7252.655,28,2020,1,,,
21/1/2020 17:00,17,3,1991.971,27.4,7191.866,27.4,2020,1,,,
21/1/2020 18:00,18,3,1978.658,26.8,7022.445,26.8,2020,1,,,
21/1/2020 19:00,19,3,1921.132,26.2,6805.428,26.2,2020,1,,,
21/1/2020 20:00,20,3,1912.643,25.1,6629.91,25.1,2020,1,,,
21/1/2020 21:00,21,3,1999.35,24.5,6895.367,24.5,2020,1,,,
21/1/2020 22:00,22,3,2076.424,24.2,7006.962,24.2,2020,1,,,
21/1/2020 23:00,23,3,2010.66,24,6694.927,24,2020,1,,,
22/1/2020 00:00,0,4,1899.326,23.9,6273.101,23.9,2020,1,,,
22/1/2020 01:00,1,4,1806.422,23.8,5803.842,23.8,2020,1,,,
22/1/2020 02:00,2,4,1711.246,23.9,5440.067,23.9,2020,1,,,
22/1/2020 03:00,3,4,1660.34,24,5199.986,24,2020,1,,,
22/1/2020 04:00,4,4,1617.809,24.4,5083.145,24.4,2020,1,,,
22/1/2020 05:00,5,4,1614.206,24.9,5034.083,24.9,2020,1,,,
22/1/2020 06:00,6,4,1615.441,24.8,5067.964,24.8,2020,1,,,
22/1/2020 07:00,7,4,1576.158,24.5,5118.711,24.5,2020,1,,,
22/1/2020 08:00,8,4,1649.363,25.3,5640.554,25.3,2020,1,,,
22/1/2020 09:00,9,4,1759.505,25.4,6109.416,25.4,2020,1,,,
22/1/2020 10:00,10,4,1864.734,26.8,6595.763,26.8,2020,1,,,
22/1/2020 11:00,11,4,1934.29,26.9,6926.108,26.9,2020,1,,,
22/1/2020 12:00,12,4,2019.811,28,7163.587,28,2020,1,,,
22/1/2020 13:00,13,4,2070.182,28.2,7423.754,28.2,2020,1,,,
22/1/2020 14:00,14,4,2093.963,29.5,7671.276,29.5,2020,1,,,
22/1/2020 15:00,15,4,2103.756,29.9,7852.586,29.9,2020,1,,,
22/1/2020 16:00,16,4,2091.075,30,7912.008,30,2020,1,,,
22/1/2020 17:00,17,4,2089.333,30,7822.824,30,2020,1,,,
22/1/2020 18:00,18,4,2073.598,29.1,7591.234,29.1,2020,1,,,
22/1/2020 19:00,19,4,2033.675,27.5,7269.721,27.5,2020,1,,,
22/1/2020 20:00,20,4,2015.471,26.3,7042.953,26.3,2020,1,,,
22/1/2020 21:00,21,4,2091.319,25.5,7342.681,25.5,2020,1,,,
22/1/2020 22:00,22,4,2180.411,25.4,7516.019,25.4,2020,1,,,
22/1/2020 23:00,23,4,2101.034,25.2,7220.025,25.2,2020,1,,,
23/1/2020 00:00,0,5,1994.672,25.3,6776.427,25.3,2020,1,,,
23/1/2020 01:00,1,5,1888.038,25.2,6321.198,25.2,2020,1,,,
23/1/2020 02:00,2,5,1764.206,25.3,5947.678,25.3,2020,1,,,
23/1/2020 03:00,3,5,1699.589,24.7,5611.799,24.7,2020,1,,,
